cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,w_c_ratio,log_age,w_c_ratio_bin
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.033934256,1.103280680437424,3.332204510175204,8
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.363393916,1.1587403598971724,3.332204510175204,8
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.314271244,1.268414481897628,3.332204510175204,9
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.6440906,0.6252935256625293,3.332204510175204,4
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06200298,0.6596413966656182,3.332204510175204,4
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.798273424,0.6529759832927253,3.332204510175204,4
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.23581094,0.5343980343980343,3.332204510175204,2
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.8686899,0.543130092722675,3.332204510175204,2
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.306517132,1.3553030303030305,3.332204510175204,9
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.426376088,0.576124031007752,3.332204510175204,3
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.091250688,1.1035322777101095,3.332204510175204,8
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.461039708,0.541427660930529,3.332204510175204,2
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.265488324,0.5678282514001245,3.332204510175204,2
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.22532884,1.6943450250536864,3.332204510175204,9
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14008364399999,0.615117891816921,3.332204510175204,4
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.875164956000003,0.7032193158953722,3.332204510175204,5
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.542307952,0.7391304347826086,3.332204510175204,5
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.455953576,1.053817271589487,3.332204510175204,8
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.917043144,1.1036144578313252,3.332204510175204,8
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.284354004,0.6497829232995659,3.332204510175204,4
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.178794196,0.6083178150217257,3.332204510175204,4
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.696600644,1.2976430976430977,3.332204510175204,9
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.768036376000005,1.103708359522313,3.332204510175204,8
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.401235144,0.7688769643541588,3.332204510175204,6
